State_Name,State_ab,County,City,Place,Type,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,Households
Georgia,GA,DeKalb County,Stone Mountain,Stone Mountain city,City,30083,678,4248810,23117,33.80258,-84.171749,87275.57715,88747,78780.5260565183+0i,2423
Georgia,GA,Emanuel County,Twin City,Summertown city,City,30471,478,2036969,10987,32.745239,-82.276859,62892.71513,59190,54890.4905245306+0i,59
Georgia,GA,Worth County,Sylvester,Sumner,Town,31791,229,4588431,0,31.510337,-83.736838,105838.9514,84481,122879.504269699+0i,155
Georgia,GA,Ware County,Waycross,Sunnyside,CDP,31501,912,3634553,157473,31.239489,-82.341783,129217.6419,93950,147557.270265282+0i,522
Georgia,GA,Appling County,Baxley,Surrency,Town,31513,912,2001892,4230,31.721916,-82.197823,82324.0439,55660,110179.09091763+0i,91
Georgia,GA,Emanuel County,Swainsboro,Swainsboro city,City,30401,478,32578484,942344,32.585588,-82.334784,94128.39815,67086,119732.306861808+0i,2348
Georgia,GA,Screven County,Sylvania,Sylvania city,City,30467,912,12933914,211985,32.747181,-81.640682,73733.44629,70807,83336.160507164+0i,967
Georgia,GA,Chatham County,Savannah,Talahi Island,CDP,31410,912,3333162,492007,32.032958,-80.976074,166378.813,300000,173088.00840891+0i,572
Georgia,GA,Pickens County,Jasper,Talking Rock,Town,30143,706,3853319,0,34.527651,-84.494087,53916.05046,53995,51513.8353682758+0i,26
Georgia,GA,Habersham County,Clarkesville,Tallulah Falls,Town,30523,706,20929993,1176410,34.721222,-83.377089,57809.6788,300000,44719.0882661543+0i,32
Georgia,GA,Jackson County,Talmo,Talmo,Town,30575,706,5624570,63511,34.18367,-83.717445,92243.57439,84846,85631.3977826386+0i,77
Georgia,GA,Towns County,Rabun Gap,Tate City,CDP,30568,706,2667052,55343,34.976365,-83.551469,0,0,0+0i,0
Georgia,GA,Polk County,Taylorsville,Taylorsville,Town,30178,770,3863821,1102,34.085129,-84.985629,63834.60638,300000,51332.0522747455+0i,5
Georgia,GA,Haralson County,Temple,Temple city,City,30179,770,17624134,246608,33.733245,-85.027295,0,0,0+0i,0
Georgia,GA,Upson County,Thomaston,The Rock,CDP,30286,706,10772693,311870,32.960715,-84.239175,78828.38318,300000,70899.1535454467+0i,79
Georgia,GA,Thomas County,Thomasville,Thomasville city,City,31792,229,38881083,342461,30.839422,-83.978781,99489.4192,74731,118205.393592398+0i,7586
Georgia,GA,Chatham County,Thunderbolt,Thunderbolt,Town,31404,912,3475646,586528,32.035729,-81.049204,120167.1102,95029,128720.505862688+0i,1016
Georgia,GA,Rabun County,Tiger,Tiger,Town,30576,706,2145335,1847,34.846066,-83.432562,46545.52147,37741,45896.5548690508+0i,161
Georgia,GA,Stephens County,Toccoa,Toccoa city,City,30577,706,24622731,180937,34.580656,-83.32622,106937.3792,77827,130190.403304584+0i,2828
Georgia,GA,Dade County,Trenton,Trenton city,City,30752,706,8328436,0,34.874147,-85.50965,81310.3274,72889,89556.2833918359+0i,834
Georgia,GA,Whitfield County,Tunnel Hill,Tunnel Hill city,City,30755,706,4155971,2070,34.855413,-85.036778,100820.5962,87688,107195.602941687+0i,378
Georgia,GA,Emanuel County,Twin City,Twin City city,City,30471,478,9255784,104400,32.582227,-82.159379,54571.7622,48013,37462.4719994682+0i,569
Georgia,GA,Fayette County,Tyrone,Tyrone,Town,30290,770,32480892,978920,33.476059,-84.594522,166039.6854,164810,170045.434881414+0i,2464
Georgia,GA,Dooly County,Pinehurst,Unadilla city,City,31070,229,15652067,99524,32.257284,-83.735898,51874.36375,50121,53094.5734656092+0i,868
Georgia,GA,Greene County,Union Point,Union Point city,City,30669,706,4966110,66894,33.617201,-83.076333,45937.18244,42456,46652.1507244136+0i,599
Georgia,GA,Montgomery County,Lyons,Uvalda city,City,30436,912,4901984,33221,32.038084,-82.507459,62810.18309,78233,0+46640.7873341029i,199
Georgia,GA,Whitfield County,Dalton,Varnell city,City,30721,706,8778066,0,34.892856,-84.964906,106297.3382,89197,114162.847426561+0i,637
Georgia,GA,Montgomery County,Vidalia,Vidalia city,City,30474,912,44966879,911683,32.213901,-82.40302,148700.6444,270883,141059.031227124+0i,61
Georgia,GA,Burke County,Louisville,Vidette city,City,30434,478,2521335,958,33.037031,-82.247437,79616.96416,87394,72390.0229482031+0i,42
Georgia,GA,Carroll County,Villa Rica,Villa Rica city,City,30180,770,36444865,386304,33.73324,-84.915226,93448.45807,82629,101787.557912233+0i,3455
Georgia,GA,Cobb County,Smyrna,Vinings,CDP,30080,770,8096811,271725,33.860636,-84.468708,172936.1826,176397,181318.038390148+0i,5793
Georgia,GA,Jefferson County,Wadley,Wadley city,City,30477,478,11800643,113718,32.86479,-82.402802,36138.20067,28602,34694.1914785408+0i,695
Georgia,GA,Walton County,Covington,Walnut Grove city,City,30014,770,7906005,86482,33.74786,-83.849962,97096.00525,86353,102050.101305608+0i,450
Georgia,GA,Meriwether County,Warm Springs,Warm Springs city,City,31830,706,3491707,89329,32.887196,-84.678624,59418.08068,67436,0+31790.972426392i,183
Georgia,GA,Peach County,Warner Robins,Warner Robins city,City,31088,478,93514656,755694,32.597096,-83.653936,54328.50998,300000,41026.7810845532+0i,250
Georgia,GA,Worth County,Cordele,Warwick city,City,31015,229,2103362,0,31.82979,-83.920625,34856.48655,23169,34966.0535626833+0i,179
Georgia,GA,Oconee County,Watkinsville,Watkinsville city,City,30677,706,8462039,96961,33.861744,-83.40757,102963.9697,94155,105977.025163355+0i,995
Georgia,GA,Pierce County,Waycross,Waycross city,City,31501,912,30695301,239792,31.211006,-82.357658,0,0,0+0i,0
Georgia,GA,Burke County,Waynesboro,Waynesboro city,City,30830,706,14185274,136229,33.091279,-82.01429,68165.31305,58886,82798.7301298377+0i,2073
Georgia,GA,Harris County,West Point,West Point city,City,31833,706,29232472,399851,32.898518,-85.141499,119593.9679,101473,131325.894081238+0i,298
Georgia,GA,Grady County,Whigham,Whigham city,City,39897,229,3039218,30009,30.883895,-84.327368,52993.82026,61359,49293.7937783213+0i,239
Georgia,GA,Chatham County,Savannah,Whitemarsh Island,CDP,31410,912,14657915,2538839,32.030521,-81.012595,168634.196,177368,178141.446486295+0i,2950
Georgia,GA,Carroll County,Whitesburg,Whitesburg city,City,30185,770,7171095,72126,33.492068,-84.9143,138475.5714,89602,164837.279991096+0i,230
Georgia,GA,Pike County,Griffin,Williamson city,City,30224,770,2598693,9293,33.179078,-84.359767,82412.80615,88807,79498.8942225+0i,119
Georgia,GA,Barrow County,Winder,Winder city,City,30680,770,35115581,1321199,33.992305,-83.722024,98795.48085,83583,109527.004192916+0i,5053
Georgia,GA,Camden County,Woodbine,Woodbine city,City,31569,912,6490961,157557,30.959855,-81.718098,111790.366,106996,120146.31944384+0i,506
Georgia,GA,Talbot County,Manchester,Woodland city,City,31816,706,2033605,14401,32.788217,-84.561221,82739.78369,80508,84716.2499581753+0i,154
Georgia,GA,Greene County,Union Point,Woodville city,City,30669,706,12660533,41562,33.667106,-83.106093,70236.23455,68981,71287.1225431493+0i,146
Georgia,GA,Jefferson County,Wrens,Wrens city,City,30833,706,8115495,17337,33.207434,-82.387583,75738.28568,74809,78328.6759141061+0i,1005
Georgia,GA,Upson County,Barnesville,Yatesville,Town,30204,770,2235914,33849,32.913416,-84.142713,118097.9524,84574,130963.334067087+0i,188
Georgia,GA,Towns County,Hiawassee,Young Harris city,City,30546,706,2750847,1530,34.936434,-83.847052,108122.2731,101726,126480.615739371+0i,135
Hawaii,HI,Honolulu County,Kaneohe,Ahuimanu,CDP,96744,808,6978697,0,21.437891,-157.84033,161268.8122,153189,164918.642461808+0i,2685
Hawaii,HI,Hawaii County,Pahoa,Ainaloa,CDP,96778,808,5113852,0,19.521455,-154.994389,66108.29568,72875,66467.6618536211+0i,1144
Hawaii,HI,Hawaii County,Kealakekua,Captain Cook,CDP,96750,808,33296949,0,19.499545,-155.89368,175961.7902,183542,181316.90245407+0i,1357
Hawaii,HI,Honolulu County,Honolulu,East Honolulu,CDP,96825,808,59600141,29652518,21.288485,-157.717889,195816.6644,212054,197453.298624953+0i,16737
Hawaii,HI,Kauai County,Eleele,Eleele,CDP,96705,808,2008044,802777,21.906047,-159.582774,131819.1119,123426,135337.179106463+0i,742
Hawaii,HI,Honolulu County,Ewa Beach,Ewa Gentry,CDP,96706,808,5520256,0,21.334411,-158.026232,140278.7485,120708,144071.953000799+0i,6876
Hawaii,HI,Hawaii County,Kurtistown,Fern Acres,CDP,96760,808,17631688,0,19.508223,-155.078544,69506.89115,71109,70258.0589077575+0i,531
Hawaii,HI,Kauai County,Hanalei,Haena,CDP,96714,808,3762287,0,22.218503,-159.56109,70605.01341,62539,73893.9939599654+0i,119
Hawaii,HI,Hawaii County,Kapaau,Halaula,CDP,96755,808,6864371,759628,20.228721,-155.777836,102234.6289,93705,96629.1891620486+0i,146
Hawaii,HI,Honolulu County,Haleiwa,Haleiwa,CDP,96712,808,5913385,1833226,21.590059,-158.108648,114315.2263,97831,123421.619920655+0i,1123
Hawaii,HI,Maui County,Hana,Hana,CDP,96713,808,27344357,2959534,20.773975,-156.014258,152659.5629,116671,169494.421546356+0i,378
Hawaii,HI,Kauai County,Lihue,Hanamaulu,CDP,96766,808,3294193,459252,21.996911,-159.347097,113410.4846,95440,121333.441086919+0i,1129
Hawaii,HI,Honolulu County,Hauula,Hauula,CDP,96717,808,2969768,2026088,21.606995,-157.904532,153522.7656,145398,161035.179629929+0i,930
Hawaii,HI,Hawaii County,Pahoa,Hawaiian Beaches,CDP,96778,808,63554540,969219,19.538088,-154.942197,71299.63531,66666,77391.5846135154+0i,1472
Hawaii,HI,Hawaii County,Keaau,Hawaiian Paradise Park,CDP,96749,808,39400689,962961,19.587281,-154.973069,93804.62988,82913,103660.627506704+0i,4148
Hawaii,HI,Honolulu County,Kaneohe,Heeia,CDP,96744,808,8000875,653000,21.42428,-157.822445,175922.3955,177092,177622.187878069+0i,1528
Hawaii,HI,Hawaii County,Hilo,Hilo,CDP,96720,808,138277843,12678289,19.692437,-155.084503,117634.603,101359,126625.208505102+0i,15586
Hawaii,HI,Hawaii County,Holualoa,Honalo,CDP,96725,808,76618700,0,19.57874,-155.901978,127448.8919,107117,139070.992713773+0i,787
Hawaii,HI,Hawaii County,Honokaa,Honokaa,CDP,96727,808,3277988,0,20.074635,-155.465712,135772.1388,98546,151850.668846962+0i,702
Hawaii,HI,Honolulu County,Ewa Beach,Iroquois Point,CDP,96706,808,1457042,249513,21.322058,-157.978382,113897.6111,107016,112577.607116006+0i,1220
Hawaii,HI,Maui County,Lahaina,Kaanapali,CDP,96761,808,12826911,3450173,20.930468,-156.686446,204319.9285,241265,208694.86996733+0i,534
Hawaii,HI,Hawaii County,Kailua-kona,Kahaluu-Keauhou,CDP,96740,808,14494675,5891192,19.573081,-155.957277,145071.6038,117600,155328.101529824+0i,1395
Hawaii,HI,Maui County,Kahului,Kahului,CDP,96732,808,37258944,4259772,20.868471,-156.465616,139006.0905,122989,145580.921938884+0i,7109
Hawaii,HI,Honolulu County,Kailua,Kailua,CDP,96734,808,20079387,7296104,21.396783,-157.735799,184509.1513,192789,187901.369341434+0i,12792
Hawaii,HI,Kauai County,Kalaheo,Kalaheo,CDP,96741,808,9063034,113202,21.918559,-159.518733,120820.4459,107548,122534.066324166+0i,1480
Hawaii,HI,Kauai County,Kilauea,Kalihiwai,CDP,96754,808,6842153,320943,22.217609,-159.449158,186474.9404,204593,190862.083939419+0i,94
Hawaii,HI,Honolulu County,Kailua,Kaneohe Station,CDP,96734,808,11405738,3671246,21.445447,-157.751436,98554.43881,85457,105002.366618055+0i,2704
Hawaii,HI,Hawaii County,Kapaau,Kapaau,CDP,96755,808,7452174,6933,20.223979,-155.808254,130990.2716,116218,139916.752990217+0i,526
Hawaii,HI,Honolulu County,Kapolei,Kapolei,CDP,96707,808,10717273,0,21.340298,-158.066499,135593.7199,119362,138933.379244705+0i,4928
Hawaii,HI,Maui County,Kaunakakai,Kaunakakai,CDP,96748,808,33224677,9371560,21.094163,-157.000953,95516.1159,83510,103973.873383728+0i,1246
Hawaii,HI,Hawaii County,Keaau,Keaau,CDP,96749,808,6672511,0,19.615548,-155.037199,108775.6523,104037,108412.403761132+0i,684
Hawaii,HI,Kauai County,Kekaha,Kekaha,CDP,96752,808,2597311,753321,21.96753,-159.71447,96818.54405,91660,99217.0331259632+0i,918
Hawaii,HI,Maui County,Kihei,Kihei,CDP,96753,808,24251667,6172573,20.766087,-156.435214,131698.1071,107665,140472.842069672+0i,8335
Hawaii,HI,Kauai County,Koloa,Koloa,CDP,96756,808,3241492,0,21.90296,-159.461075,123995.0453,91205,142100.148109679+0i,774
Hawaii,HI,Maui County,Hoolehua,Kualapuu,CDP,96729,808,75914968,353518,21.155039,-157.064244,111038.6844,91005,123582.533390301+0i,586
Hawaii,HI,Maui County,Kula,Kula,CDP,96790,808,89458122,3035,20.76806,-156.334541,164117.3367,164604,169319.566838474+0i,2808
Hawaii,HI,Maui County,Lahaina,Lahaina,CDP,96761,808,20157952,3914910,20.886048,-156.666195,133436.36,110935,141386.075285482+0i,3404
Hawaii,HI,Maui County,Lanai City,Lanai City,CDP,96763,808,17527176,0,20.827932,-156.914703,102505.1358,91949,106940.007340239+0i,1185
Hawaii,HI,Hawaii County,Laupahoehoe,Laupahoehoe,CDP,96764,808,5498832,656178,19.976162,-155.237454,97368.69422,130578,68101.2927422127+0i,182
Hawaii,HI,Hawaii County,Pahoa,Leilani Estates,CDP,96778,808,10450010,0,19.465847,-154.915744,83621.54382,71545,98796.7817431838+0i,745
Hawaii,HI,Maui County,Kihei,Maalaea,CDP,96753,808,13351346,6035748,20.802244,-156.488659,147940.7386,110630,161327.384991185+0i,197
Hawaii,HI,Honolulu County,Waianae,Maili,CDP,96792,808,4446836,2833890,21.41439,-158.174832,108333.6905,94894,114031.292528275+0i,2265
Hawaii,HI,Honolulu County,Waianae,Makaha Valley,CDP,96792,808,10683944,669,21.4872,-158.179558,110891.172,85231,123370.751903522+0i,462
Hawaii,HI,Maui County,Makawao,Makawao,CDP,96768,808,9183943,0,20.848045,-156.319028,92201.31845,89916,79440.4971293222+0i,2286
Hawaii,HI,Maui County,Lanai City,Manele,CDP,96763,808,3174642,0,20.741975,-156.901169,53614.62219,300000,40436.1727702361+0i,12
Hawaii,HI,Honolulu County,Kailua,Maunawili,CDP,96734,808,4735163,0,21.366743,-157.771315,203714.747,215171,201259.600535773+0i,691
Hawaii,HI,Honolulu County,Mililani,Mililani Town,CDP,96789,808,10386064,0,21.446504,-158.014643,154969.1317,144199,158713.737585485+0i,8963
Hawaii,HI,Hawaii County,Kurtistown,Mountain View,CDP,96760,808,145190783,7555,19.526913,-155.182749,140308.8115,95464,162523.676562159+0i,1155
Hawaii,HI,Honolulu County,Waianae,Nanakuli,CDP,96792,808,7741546,9264271,21.389848,-158.154974,104109.8569,110718,92526.2532069106+0i,2639
Hawaii,HI,Maui County,Lahaina,Napili-Honokowai,CDP,96761,808,6727260,4250038,20.973291,-156.665051,119884.7309,99658,128337.742090089+0i,2807
Hawaii,HI,Maui County,Pukalani,Olinda,CDP,96768,808,19411648,3610,20.827816,-156.291643,146515.4109,133904,154001.079551901+0i,444
Hawaii,HI,Kauai County,Kalaheo,Omao,CDP,96741,808,3282998,41202,21.936577,-159.485732,155812.2404,136423,167339.468074697+0i,456
Hawaii,HI,Hawaii County,Paauilo,Paauilo,CDP,96776,808,2696757,116540,20.034862,-155.373591,92363.00318,88810,87229.0352895334+0i,194
Hawaii,HI,Hawaii County,Pahoa,Pahoa,CDP,96778,808,5668252,0,19.496107,-154.945452,110688.3489,97621,124261.7913441+0i,279
Hawaii,HI,Kauai County,Waimea,Pakala Village,CDP,96796,808,6204728,887008,21.950992,-159.639136,124447.8869,131110,120853.552973847+0i,101
Hawaii,HI,Hawaii County,Hilo,Paukaa,CDP,96720,808,1102532,258762,19.761442,-155.094912,109999.806,105084,106328.866502664+0i,217
Hawaii,HI,Hawaii County,Papaikou,Pepeekeo,CDP,96781,808,3094186,0,19.831551,-155.106159,69736.18613,77158,36707.3694771978+0i,539
Hawaii,HI,Kauai County,Hanalei,Princeville,CDP,96714,808,6253129,116788,22.219681,-159.481445,145902.127,113311,157374.347480481+0i,888
Hawaii,HI,Kauai County,Lihue,Puhi,CDP,96766,808,2302425,11493,21.961582,-159.391724,130985.031,108283,137638.517330235+0i,908
Hawaii,HI,Honolulu County,Hauula,Punaluu,CDP,96717,808,4139126,1213729,21.581885,-157.889566,130621.9925,102986,141459.336800213+0i,378
Hawaii,HI,Honolulu County,Waipahu,Royal Kunia,CDP,96797,808,7789316,0,21.405275,-158.031832,150935.8909,133935,154595.155031836+0i,3930
Hawaii,HI,Maui County,Kaunakakai,Ualapue,CDP,96748,808,8198308,1221591,21.072383,-156.834961,80062.85829,83184,81516.2663307881+0i,150
Hawaii,HI,Hawaii County,Volcano,Volcano,CDP,96785,808,142624848,0,19.480035,-155.248688,105109.0723,85862,116406.932100921+0i,1054
Hawaii,HI,Honolulu County,Waialua,Waialua,CDP,96791,808,5675141,513761,21.567445,-158.120525,115143.4233,127982,103288.057297774+0i,1118
Hawaii,HI,Maui County,Wailuku,Waihee-Waiehu,CDP,96793,808,11043774,2224193,20.923927,-156.507563,138072.0909,134258,139887.024512036+0i,2382
Hawaii,HI,Maui County,Wailuku,Waikapu,CDP,96793,808,28540281,51784,20.83611,-156.53131,152030.033,300000,155910.166977292+0i,994
Hawaii,HI,Hawaii County,Waikoloa,Waikoloa Village,CDP,96738,808,46170821,5415,19.928181,-155.823158,130850.5241,107835,137104.565545353+0i,2307
Hawaii,HI,Kauai County,Kapaa,Wailua,CDP,96746,808,3826045,796124,22.054266,-159.338912,136604.5522,118539,145535.161894347+0i,947
Hawaii,HI,Maui County,Wailuku,Wailuku,CDP,96793,808,13637116,1057573,20.885467,-156.503627,139590.3121,120146,147152.537220581+0i,5754
Hawaii,HI,Honolulu County,Waimanalo,Waimanalo,CDP,96795,808,11277898,9922,21.341375,-157.732742,110541.2849,95189,116002.599068021+0i,1377
Hawaii,HI,Hawaii County,Kamuela,Waimea,CDP,96743,808,101756289,99989,20.010327,-155.625491,135013.3784,105635,147075.984046886+0i,3068
Hawaii,HI,Hawaii County,Hilo,Wainaku,CDP,96720,808,3420673,379616,19.743805,-155.099811,151144.1887,136446,164850.803408905+0i,457
Hawaii,HI,Hawaii County,Naalehu,Waiohinu,CDP,96772,808,3540339,0,19.071524,-155.614252,47263.93358,60042,41143.9191812735+0i,39
Hawaii,HI,Honolulu County,Waipahu,Waipio,CDP,96797,808,3240815,0,21.414331,-157.996559,126515.6577,111140,130843.601598914+0i,3933
Hawaii,HI,Honolulu County,Ewa Beach,West Loch Estate,CDP,96706,808,1707807,7039,21.361264,-158.024527,156462.6531,146014,160091.509267793+0i,1529
Hawaii,HI,Honolulu County,Wahiawa,Whitmore Village,CDP,96786,808,2360566,15626,21.512611,-158.029107,138764.8925,122158,146779.993246456+0i,1083
Iowa,IA,Hardin County,Ackley,Ackley city,City,50601,641,6345496,87634,42.551695,-93.052272,105994.8421,88303,116779.738084029+0i,725
Iowa,IA,Adair County,Adair,Adair city,City,50002,641,5692351,43131,41.50015,-94.642953,104313.0889,82540,118875.248293751+0i,380
Iowa,IA,Dallas County,Adel,Adel city,City,50003,515,12128962,45774,41.607127,-94.011863,124214.3412,101027,136390.564796064+0i,1591
Iowa,IA,Wapello County,Eldon,Agency city,City,52554,641,1683184,0,40.997475,-92.307229,87958.52191,83949,84680.3051934759+0i,302
Iowa,IA,Plymouth County,Akron,Akron city,City,51001,712,3204051,0,42.826698,-96.557011,94701.55516,82665,103907.349232153+0i,615
Iowa,IA,Monroe County,Albia,Albia city,City,52531,641,8252356,0,41.027115,-92.803847,98969.27751,87959,108832.491854227+0i,1603
Iowa,IA,Linn County,Alburnett,Alburnett city,City,52202,319,2119208,6646,42.148865,-91.621784,112287.794,100374,115452.494807723+0i,224
